timestamp,unix_timestamp,relative_time,total_latency_ms,throughput
16:33:39,1778142819.2185743,516,3787.0,158939.8
16:33:41,1778142821.2289228,518,4302.0,157269.5
16:33:43,1778142823.232175,520,4302.0,157135.2
16:33:45,1778142825.24445,522,4302.0,156979.4
16:33:47,1778142827.2499218,524,2973.0,159938.6
16:33:49,1778142829.2635908,526,3131.0,159996.46666666667
16:33:51,1778142831.2669573,528,3131.0,161022.53333333333
16:33:53,1778142833.2791958,530,3131.0,159786.06666666665
16:33:55,1778142835.2938719,532,2516.0,159524.86666666667
16:33:57,1778142837.3105116,534,2516.0,78738.4
16:34:03,1778142843.3387363,540,8256.0,0.0
16:34:05,1778142845.343335,542,9075.0,0.0
16:34:07,1778142847.3617213,544,9550.0,0.0
16:34:09,1778142849.3738997,546,6784.0,0.0
16:34:11,1778142851.3787074,548,1178.0,19610.666666666664
16:34:13,1778142853.391936,550,1149.0,19610.666666666664
16:34:15,1778142855.4075377,552,1149.0,19610.666666666664
